Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,all-over-shorts-black,All Over Short - Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>365409091</variant></size><size instock=""true""><string>M</string><variant>365409077</variant></size><size instock=""true""><string>L</string><variant>365409093</variant></size><size instock=""true""><string>XL</string><variant>365409109</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=365409091,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS-Black.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-shorts-dark-navy,All Over Short - Dark Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>18302570949</variant></size><size instock=""true""><string>M</string><variant>18302577605</variant></size><size instock=""true""><string>L</string><variant>18302582597</variant></size><size instock=""true""><string>XL</string><variant>18302591813</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=18302570949,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Dark_Navy_jpg.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-shorts-dark-crimson,All Over Short - Dark Crimson,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>12487107117159</variant></size><size instock=""true""><string>M</string><variant>12487110459495</variant></size><size instock=""false""><string>L</string><variant>12487307460711</variant></size><size instock=""false""><string>XL</string><variant>12487110492263</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=12487107117159,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Dark_Crimson_jpg.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-shorts-carbon,All Over Short - Carbon,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""false""><string>S</string><variant>29958029508711</variant></size><size instock=""true""><string>M</string><variant>29958029541479</variant></size><size instock=""false""><string>L</string><variant>29958029574247</variant></size><size instock=""false""><string>XL</string><variant>29958029607015</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=29958029508711,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Carbon_jpg.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-shorts-spruce,All Over Short - Spruce,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958067093607</variant></size><size instock=""true""><string>M</string><variant>29958067126375</variant></size><size instock=""true""><string>L</string><variant>29958067159143</variant></size><size instock=""false""><string>XL</string><variant>29958067191911</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=29958067093607,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Spruce_jpg.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-shorts-burnt-red,All Over Short - Burnt Red,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>19709839081575</variant></size><size instock=""true""><string>M</string><variant>19709839048807</variant></size><size instock=""false""><string>L</string><variant>19709839212647</variant></size><size instock=""false""><string>XL</string><variant>19709839245415</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=19709839081575,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Burnt_Red_jpg.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-shorts-burnt-red,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Wordmark_jpg.jpg?v=1594353407,2
,all-over-shorts-blue-steel,All Over Short - Blue Steel,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958048645223</variant></size><size instock=""true""><string>M</string><variant>29958048677991</variant></size><size instock=""true""><string>L</string><variant>29958048710759</variant></size><size instock=""true""><string>XL</string><variant>29958048743527</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=29958048645223,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Blue_Steel_jpg.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-shorts-cobalt,All Over Short - Cobalt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>526183432208</variant></size><size instock=""true""><string>M</string><variant>526184251408</variant></size><size instock=""true""><string>L</string><variant>526187921424</variant></size><size instock=""true""><string>XL</string><variant>526189133840</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=526183432208,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Cobalt_jpg.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-shorts-olive,All Over Short - Olive,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details Buy 3 and save 10 7 5 Inseam Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>526140702736</variant></size><size instock=""true""><string>M</string><variant>526140768272</variant></size><size instock=""true""><string>L</string><variant>526143291408</variant></size><size instock=""true""><string>XL</string><variant>526143356944</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-capital, featured-convoy-tee, featured-passage-pant, selected-color-carbon, selected-color-dark-olive, selected-color-moss",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-shorts?variant=526140702736,,,,170,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Olive_jpg.jpg?v=1594353407,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-short-short-black,All Over Short (5.5”) - Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details 5 5 Inseam Fits true to size Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""false""><string>S</string><variant>663349198864</variant></size><size instock=""false""><string>M</string><variant>664835031056</variant></size><size instock=""false""><string>L</string><variant>664835129360</variant></size><size instock=""true""><string>XL</string><variant>664835227664</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-short-short?variant=663349198864,,,,227,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS-Black5.5.jpg?v=1595539750,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-short-short-royal,All Over Short (5.5”) - Royal,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details 5 5 Inseam Fits true to size Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>19709971136615</variant></size><size instock=""false""><string>M</string><variant>19709971169383</variant></size><size instock=""false""><string>L</string><variant>19709971234919</variant></size><size instock=""false""><string>XL</string><variant>19709971267687</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-short-short?variant=19709971136615,,,,227,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Royal_5_5_jpg.jpg?v=1595539750,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-short-short-cobalt,All Over Short (5.5”) - Cobalt,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details 5 5 Inseam Fits true to size Model is 6 1 175 lbs and wearing M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>664834998288</variant></size><size instock=""false""><string>M</string><variant>664835096592</variant></size><size instock=""false""><string>L</string><variant>664835194896</variant></size><size instock=""true""><string>XL</string><variant>664835293200</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-short-short?variant=664834998288,,,,227,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Cobalt_5_5_jpg.jpg?v=1595539750,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-short-long-black,All Over Short (9.5”) - Black,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details 9 5 Inseam Fits true to size Model is 6 1 175 lbs and wearing size M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>663349231632</variant></size><size instock=""false""><string>M</string><variant>664850923536</variant></size><size instock=""true""><string>L</string><variant>664851054608</variant></size><size instock=""true""><string>XL</string><variant>664851185680</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-short-long?variant=663349231632,,,,227,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS-Black9.5.jpg?v=1593128590,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-short-long-dark-navy,All Over Short (9.5”) - Dark Navy,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details 9 5 Inseam Fits true to size Model is 6 1 175 lbs and wearing size M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>664850825232</variant></size><size instock=""false""><string>M</string><variant>664850956304</variant></size><size instock=""false""><string>L</string><variant>664851087376</variant></size><size instock=""false""><string>XL</string><variant>664851218448</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-short-long?variant=664850825232,,,,227,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Dark_Navy_9_5_jpg.jpg?v=1593128590,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-short-long-dark-navy,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Dark_Crimson_9_5_jpg.jpg?v=1593128590,2
,all-over-short-long-spruce,All Over Short (9.5”) - Spruce,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details 9 5 Inseam Fits true to size Model is 6 1 175 lbs and wearing size M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958297780327</variant></size><size instock=""true""><string>M</string><variant>29958297813095</variant></size><size instock=""false""><string>L</string><variant>29958297845863</variant></size><size instock=""true""><string>XL</string><variant>29958297878631</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-short-long?variant=29958297780327,,,,227,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Spruce_9_5_jpg.jpg?v=1593128590,1,,FALSE,,,,,,,,,,,,,,,,,,,
,all-over-short-long-spruce,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_9.5_Cobalt_2.jpgReCrop.jpg?v=1593128590,2
,all-over-short-long-spruce,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_9_5_Cobalt_1_jpg.jpg?v=1593128590,3
,all-over-short-long-spruce,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_9.5_Carbon_2.jpgReCrop.jpg?v=1593128590,4
,all-over-short-long-spruce,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_9_5_Carbon_1_jpg.jpg?v=1593128590,5
,all-over-short-long-spruce,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_9_5_Spruce_1_jpg.jpg?v=1593128590,6
,all-over-short-long-spruce,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_9.5_Spruce_2.jpgReCrop.jpg?v=1593128590,7
,all-over-short-long-carbon,All Over Short (9.5”) - Carbon,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Description Whether you re out for a brisk trail run or swinging kettlebells our versatile All Over Short was designed with one thing in mind Performance Details 9 5 Inseam Fits true to size Model is 6 1 175 lbs and wearing size M Fabric All Over Stretch Weave Water repellent moisture wicking soft and light All weather and all purpose 4 way stretch Water repellent Inner pocket for secure carry Product Care Machine wash cold Lay flat to dry</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody> We offer returns using our label for an $8 fee deducted from your refund, or you can return using your own carrier or a refund to store credit for no charge. Returns and exchanges must be received in original, unused and unwashed condition. All returns must be postmarked within 60 days from order date to be eligible for a return.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>29958264684647</variant></size><size instock=""false""><string>M</string><variant>29958264717415</variant></size><size instock=""false""><string>L</string><variant>29958264750183</variant></size><size instock=""true""><string>XL</string><variant>29958264782951</variant></size></sizes></sections>",Olivers-men,athletic shorts,"industry:Apparel, olivers-apparel, shorts, featured-all-over-shorts, featured-convoy-tee, featured-passage-pant",,Title,Default Title,Link,https://oliversapparel.com/products/all-over-short-long?variant=29958264684647,,,,227,,deny,manual,68.00,,True,True,,https://cdn.shopify.com/s/files/1/0266/4899/products/AOS_-_Carbon_9_5_jpg.jpg?v=1593128590,1,,FALSE,,,,,,,,,,,,,,,,,,,
