Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google selfuct Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
,fast-cash-black-black,FAST CASH TEE - BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Tee Water Based Screen Print Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442910552147</variant></size><size instock=""true""><string>M</string><variant>21442910584915</variant></size><size instock=""true""><string>L</string><variant>21442910617683</variant></size><size instock=""true""><string>XL</string><variant>21442910650451</variant></size></sizes></sections>",Altamont-men,s/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 001, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/fast-cash-black?variant=21442910552147,,,,181,,deny,manual,19.99,28.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002576-001-F.jpg?v=1549932677,1,,FALSE,,,,,,,,,,,,,,,,,,,
,grave-black-black,GRAVE TEE - BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Pigment Dyed Tee Water Based Screen Print Photo realistic rose print with FOS scrawl Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442910715987</variant></size><size instock=""true""><string>M</string><variant>21442910748755</variant></size><size instock=""true""><string>L</string><variant>21442910781523</variant></size><size instock=""true""><string>XL</string><variant>21442910814291</variant></size></sizes></sections>",Altamont-men,s/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 001, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/grave-black?variant=21442910715987,,,,181,,deny,manual,19.99,28.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002578-001-F.jpg?v=1549932955,1,,FALSE,,,,,,,,,,,,,,,,,,,
,grave-black-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/GRAVE.png?v=1553803251,2
,sidewinder-army-army,SIDEWINDER TEE - ARMY,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Pigment Dyed Tee Water Based Screen Print Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442910945363</variant></size><size instock=""false""><string>M</string><variant>21442910978131</variant></size><size instock=""false""><string>L</string><variant>21442911010899</variant></size><size instock=""false""><string>XL</string><variant>21442911043667</variant></size></sizes></sections>",Altamont-men,s/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 342, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/sidewinder-army?variant=21442910945363,,,,181,,deny,manual,19.99,28.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002579-342-F.jpg?v=1549933693,1,,FALSE,,,,,,,,,,,,,,,,,,,
,sidewinder-army-army,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002579-342-B.jpg?v=1549933693,2
,el-paraiso-khaki-khaki,EL PARAISO TEE - KHAKI,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Pigment Dyed Tee Water Based Screen Print Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442911633491</variant></size><size instock=""false""><string>M</string><variant>21442911666259</variant></size><size instock=""false""><string>L</string><variant>21442911699027</variant></size><size instock=""false""><string>XL</string><variant>21442911731795</variant></size></sizes></sections>",Altamont-men,s/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 255, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/el-paraiso-khaki?variant=21442911633491,,,,181,,deny,manual,19.99,28.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002584-255-F.jpg?v=1549932432,1,,FALSE,,,,,,,,,,,,,,,,,,,
,el-paraiso-khaki-khaki,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002584-255-B.jpg?v=1549932432,2
,bat-skull-mustard-mustard,BAT SKULL TEE - MUSTARD,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Pigment Dyed Tee Soft Hand Plastisol Screen Print Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442911895635</variant></size><size instock=""true""><string>M</string><variant>21442911928403</variant></size><size instock=""false""><string>L</string><variant>21442911961171</variant></size><size instock=""false""><string>XL</string><variant>21442911993939</variant></size></sizes></sections>",Altamont-men,s/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 701, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/bat-skull-mustard?variant=21442911895635,,,,159,,deny,manual,19.99,28.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002586-701-F.jpg?v=1549931777,1,,FALSE,,,,,,,,,,,,,,,,,,,
,global-black-black,GLOBAL TEE - BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Tee Water Based Screen Print Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""false""><string>S</string><variant>21442912026707</variant></size><size instock=""true""><string>M</string><variant>21442912059475</variant></size><size instock=""false""><string>L</string><variant>21442912092243</variant></size><size instock=""false""><string>XL</string><variant>21442912125011</variant></size></sizes></sections>",Altamont-men,s/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 001, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/global-black?variant=21442912026707,,,,181,,deny,manual,19.99,28.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002587-001-F.jpg?v=1549932729,1,,FALSE,,,,,,,,,,,,,,,,,,,
,global-black-black,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002587-001-B.jpg?v=1549932729,2
,thunder-at191056-carbon-carbon,THUNDER TEE - CARBON,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Tee Water Based Screen Print Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>27854031159379</variant></size><size instock=""true""><string>M</string><variant>27854031192147</variant></size><size instock=""false""><string>L</string><variant>27854031224915</variant></size><size instock=""false""><string>XL</string><variant>27854031257683</variant></size></sizes></sections>",Altamont-men,s/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 521, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/thunder-at191056-carbon?variant=27854031159379,,,,181,,deny,manual,19.99,28.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/THUNDER-TEE_WEB.jpg?v=1556307446,1,,FALSE,,,,,,,,,,,,,,,,,,,
,alt-a-l-s-black-black,ALT A L/S TEE - BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 cotton l s tee Printed w soft hand plastisol inks Custom front hem clamp label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442912321619</variant></size><size instock=""true""><string>M</string><variant>21442912354387</variant></size><size instock=""true""><string>L</string><variant>21442912387155</variant></size><size instock=""true""><string>XL</string><variant>21442912419923</variant></size></sizes></sections>",Altamont-men,l/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 001, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/alt-a-l-s-black?variant=21442912321619,,,,204,,deny,manual,23.99,34.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002590-001-F.jpg?v=1549931459,1,,FALSE,,,,,,,,,,,,,,,,,,,
,dark-days-l-s-black-brown-black-brown,DARK DAYS L/S TEE - BLACK/BROWN,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Custom Tie Dye L S Tee Front Chest Discharge Screen Print Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21352103870547</variant></size><size instock=""true""><string>M</string><variant>21352103936083</variant></size><size instock=""true""><string>L</string><variant>21352103968851</variant></size><size instock=""true""><string>XL</string><variant>21352104001619</variant></size></sizes></sections>",Altamont-men,l/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 590, c-sp19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/dark-days-l-s-black-brown?variant=21352103870547,,,,227,,deny,manual,26.99,38.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/DARK-DAYS-LS_BLK-BRWN_3a2df4cf-81d3-4bc3-b012-5a78319f5570.jpg?v=1549046602,1,,FALSE,,,,,,,,,,,,,,,,,,,
,one-liner-l-s-black-black,ONE LINER L/S TEE - BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Ring Spun Long Sleeve Tee Soft Hand Plastisol Screen Print on Sleeves Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21352113406035</variant></size><size instock=""true""><string>M</string><variant>21352113438803</variant></size><size instock=""true""><string>L</string><variant>21352113471571</variant></size><size instock=""true""><string>XL</string><variant>21352113504339</variant></size></sizes></sections>",Altamont-men,l/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 001, c-sp19, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/one-liner-l-s-black?variant=21352113406035,,,,204,,deny,manual,23.99,34.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/AT173060_BKWH_318268cb-58eb-41a5-91e6-fad5455983fb.jpg?v=1547141992,1,,FALSE,,,,,,,,,,,,,,,,,,,
,one-liner-l-s-black-black-black-black,ONE LINER L/S TEE - BLACK/BLACK,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 Cotton Ring Spun Long Sleeve Tee Soft Hand Plastisol Screen Print on Sleeves Custom Front Hem Clamp Label</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21352112881747</variant></size><size instock=""true""><string>M</string><variant>21352112914515</variant></size><size instock=""false""><string>L</string><variant>21352112947283</variant></size><size instock=""true""><string>XL</string><variant>21352112980051</variant></size></sizes></sections>",Altamont-men,l/s basic t-shirt,"industry:Apparel, altamont-apparel, t-shirts, 003, o-fa18",,Title,Default Title,Link,https://altamontapparel.com/products/one-liner-l-s-black-black?variant=21352112881747,,,,272,,deny,manual,23.99,34.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/One_Liner_LS_Tee_Blk_1b8c21ca-30eb-45ed-bb6d-42d354717829.jpg?v=1547141988,1,,FALSE,,,,,,,,,,,,,,,,,,,
,elroy-s-s-coffee-coffee,ELROY S/S CREW - COFFEE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 cotton jersey Custom printed stripe Contrast chest pocket Garment washed for soft hand</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442908029011</variant></size><size instock=""false""><string>M</string><variant>21442908061779</variant></size><size instock=""false""><string>L</string><variant>21442908094547</variant></size><size instock=""false""><string>XL</string><variant>21442908127315</variant></size></sizes></sections>",Altamont-men,s/s crew knit,"industry:Apparel, altamont-apparel, knits-button-ups, 220, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/elroy-s-s-coffee?variant=21442908029011,,,,181,,deny,manual,24.99,35.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002553-200-F.jpg?v=1549932473,1,,FALSE,,,,,,,,,,,,,,,,,,,
,cooper-s-s-polo-carbon-carbon,COOPER S/S POLO - CARBON,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 cotton jersey Custom printed stripe Left chest embroidery Ribbed collar Garment washed for soft hand</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442908160083</variant></size><size instock=""false""><string>M</string><variant>21442908192851</variant></size><size instock=""false""><string>L</string><variant>21442908225619</variant></size><size instock=""false""><string>XL</string><variant>21442908258387</variant></size></sizes></sections>",Altamont-men,s/s polo knit,"industry:Apparel, altamont-apparel, knits-button-ups, 521, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/cooper-s-s-polo-carbon?variant=21442908160083,,,,227,,deny,manual,31.99,45.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002554-020-F.jpg?v=1549931884,1,,FALSE,,,,,,,,,,,,,,,,,,,
,grave-s-s-rose-rose,GRAVE S/S WOVEN - ROSE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 cotton woven photo realistic custom rose print Altamont branded trim</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442907766867</variant></size><size instock=""false""><string>M</string><variant>21442907799635</variant></size><size instock=""false""><string>L</string><variant>21442907832403</variant></size><size instock=""false""><string>XL</string><variant>21442907865171</variant></size></sizes></sections>",Altamont-men,s/s woven shirt,"industry:Apparel, altamont-apparel, knits-button-ups, 660, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/grave-s-s-rose?variant=21442907766867,,,,227,,deny,manual,38.99,55.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002550-660-F.jpg?v=1549932832,1,,FALSE,,,,,,,,,,,,,,,,,,,
,lay-l-s-polo-dark-blue-dark-blue,LAY L/S POLO - DARK BLUE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>100 cotton l s polo w tonal jacquard stripe Ribbed collar cuff and hem Garment washed for soft hand Left chest embroidery Inspired by Ryan Lay</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>S</string><variant>21442908422227</variant></size><size instock=""true""><string>M</string><variant>21442908454995</variant></size><size instock=""true""><string>L</string><variant>21442908487763</variant></size><size instock=""true""><string>XL</string><variant>21442908520531</variant></size></sizes></sections>",Altamont-men,l/s polo knit,"industry:Apparel, altamont-apparel, knits-button-ups, 398, cfadc, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/lay-l-s-polo-dark-blue?variant=21442908422227,,,,408,,deny,manual,34.99,50.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002555-398-F.jpg?v=1549933031,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-989-feliz-denim-smoke-smoke,A/989 FELIZ DENIM - SMOKE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Classic straight fit fit chart 98 cotton 2 spandex 10 8 oz denim Custom 989 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch woven logo clamp label at wearers back right tunneled and removable shoe lace belt additional shoe lace belt loops triple stitched for durability zipper fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>28</string><variant>21442904424531</variant></size><size instock=""false""><string>29</string><variant>21442904457299</variant></size><size instock=""true""><string>30</string><variant>21442904490067</variant></size><size instock=""true""><string>31</string><variant>21442904522835</variant></size><size instock=""true""><string>32</string><variant>21442904555603</variant></size><size instock=""true""><string>33</string><variant>21442904588371</variant></size><size instock=""true""><string>34</string><variant>21442904621139</variant></size><size instock=""false""><string>36</string><variant>21442904653907</variant></size><size instock=""false""><string>38</string><variant>21442904686675</variant></size></sizes></sections>",Altamont-men,denim pants,"industry:Apparel, altamont-apparel, denim, 042, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-989-feliz-denim-smoke?variant=21442904424531,,,,612,,deny,manual,41.99,60.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002534-754-F-001.jpg?v=1549934822,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-989-feliz-denim-smoke-smoke,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002534-754-F-002.jpg?v=1549934822,2
,a-989-feliz-denim-smoke-smoke,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002534-754-B.jpg?v=1549934822,3
,a-989-feliz-denim-dusty-blue-dusty-blue,A/989 FELIZ DENIM - DUSTY BLUE,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Classic straight fit fit chart 98 cotton 2 spandex 10 8 oz denim Custom 989 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch woven logo clamp label at wearers back right tunneled and removable shoe lace belt additional shoe lace belt loops triple stitched for durability zipper fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>28</string><variant>21442904096851</variant></size><size instock=""false""><string>29</string><variant>21442904129619</variant></size><size instock=""false""><string>30</string><variant>21442904162387</variant></size><size instock=""false""><string>31</string><variant>21442904195155</variant></size><size instock=""false""><string>32</string><variant>21442904227923</variant></size><size instock=""false""><string>33</string><variant>21442904260691</variant></size><size instock=""false""><string>34</string><variant>21442904293459</variant></size><size instock=""false""><string>36</string><variant>21442904326227</variant></size><size instock=""false""><string>38</string><variant>21442904358995</variant></size></sizes></sections>",Altamont-men,denim pants,"industry:Apparel, altamont-apparel, denim, 451, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-989-feliz-denim-dusty-blue?variant=21442904096851,,,,590,,deny,manual,41.99,60.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002534-451-F-001.jpg?v=1549934764,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-989-feliz-denim-dusty-blue-dusty-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002534-451-F-002.jpg?v=1549934764,2
,a-989-feliz-denim-dusty-blue-dusty-blue,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002534-451-B.jpg?v=1549934764,3
,a-989-denim-black-wash-black-wash,A/989 DENIM - BLACK WASH,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Classic straight fit fit chart 98 cotton 2 spandex 10 8 oz denim Custom 989 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch Woven logo clamp label at wearers back right Triple stitched for durability Shoe lace belt loops Zipper fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>28</string><variant>21442903769171</variant></size><size instock=""false""><string>29</string><variant>21442903801939</variant></size><size instock=""true""><string>30</string><variant>21442903834707</variant></size><size instock=""true""><string>31</string><variant>21442903867475</variant></size><size instock=""true""><string>32</string><variant>21442903900243</variant></size><size instock=""true""><string>33</string><variant>21442903933011</variant></size><size instock=""false""><string>34</string><variant>21442903965779</variant></size><size instock=""false""><string>36</string><variant>21442903998547</variant></size><size instock=""false""><string>38</string><variant>21442904031315</variant></size></sizes></sections>",Altamont-men,denim pants,"industry:Apparel, altamont-apparel, denim, 014, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-989-denim-black-wash?variant=21442903769171,,,,635,,deny,manual,41.99,60.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002533-014-F-001.jpg?v=1549934618,1,,FALSE,,,,,,,,,,,,,,,,,,,
,a-989-denim-black-wash-black-wash,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002533-014-F-002.jpg?v=1549934618,2
,a-989-denim-black-wash-black-wash,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1954/8003/products/3130002533-014-B.jpg?v=1549934618,3
,a-989-denim-selvedge-indigo-raw-indigo-raw,A/989 DENIM SELVEDGE - INDIGO RAW,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Classic straight fit fit chart 100 cotton 11 oz slub selvedge denim Custom 989 woven label package and fit branded detailing Embossed Altamont tonal back waistband patch Woven logo clamp label at wearers back right Triple stitched for durability Shoe lace belt loops Button fly</sectionBody></section><section id=""2""><sectionTitle>Size &amp;amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp;amp; Returns</sectionTitle><sectionBody>Free shipping on U.S. orders over $100. You can return unworn and unused clothes to our warehouse within 30 days from point of purchase for a refund or store credit.</sectionBody></section><sizes><size instock=""true""><string>28</string><variant>21442903474259</variant></size><size instock=""false""><string>29</string><variant>21442903507027</variant></size><size instock=""true""><string>30</string><variant>21442903539795</variant></size><size instock=""false""><string>31</string><variant>21442903572563</variant></size><size instock=""false""><string>32</string><variant>21442903605331</variant></size><size instock=""false""><string>33</string><variant>21442903638099</variant></size><size instock=""false""><string>34</string><variant>21442903670867</variant></size><size instock=""false""><string>36</string><variant>21442903703635</variant></size><size instock=""false""><string>38</string><variant>21442903736403</variant></size></sizes></sections>",Altamont-men,denim pants,"industry:Apparel, altamont-apparel, denim, 506, o-sp19",,Title,Default Title,Link,https://altamontapparel.com/products/a-989-denim-selvedge-indigo-raw?variant=21442903474259,,,,635,,deny,manual,59.99,85.00,True,True,,https://cdn.shopify.com/s/files/1/1954/8003/products/989_1.jpg?v=1553277812,1,,FALSE,,,,,,,,,,,,,,,,,,,
